scan_index,step,angle_deg,distance_cm
5,23375,254.44,7.8
5,23400,256.64,7.79
5,23425,258.84,8.7
5,23450,261.04,8.68
5,23475,263.23,9.3
5,23500,265.43,7.51
5,23525,267.63,7.51
5,23550,269.82,7.51
5,23575,272.02,7.51
5,23600,274.22,7.51
5,23625,276.42,7.49
5,23650,278.61,7.51
5,23675,280.81,8.4
5,23700,283.01,8.4
5,23725,285.21,9.3
5,23750,287.4,9.28
5,23775,289.6,10.17
5,23800,291.8,8.08
5,23825,293.99,7.22
5,23850,296.19,7.22
5,23875,298.39,8.11
5,23900,300.59,8.08
5,23925,302.78,8.08
5,23950,304.98,8.11
5,23975,307.18,8.99
5,24000,309.38,8.99
5,24025,311.57,9.9
5,24050,313.77,9.88
5,24075,315.97,7.8
5,24100,318.16,7.82
5,24125,320.36,7.79
5,24150,322.56,7.8
5,24175,324.76,7.8
5,24200,326.95,7.8
5,24225,329.15,7.79
5,24250,331.35,7.8
5,24275,333.54,7.8
5,24300,335.74,7.8
5,24325,337.94,8.71
5,24350,340.14,8.71
5,24375,342.33,8.68
5,24400,344.53,8.7
5,24425,346.73,9.59
5,24450,348.93,9.59
5,24475,351.12,9.59
5,24500,353.32,9.59
5,24525,355.52,9.59
5,24550,357.71,9.59
5,24575,359.91,10.48
6,24600,2.11,11.37
6,24625,4.31,7.49
6,24650,6.5,10.17
6,24675,8.7,7.51
6,24700,10.9,7.49
6,24725,13.1,7.51
6,24750,15.29,10.19
6,24775,17.49,7.51
6,24800,19.69,10.17
6,24825,21.88,11.39
6,24850,24.08,11.35
6,24875,26.28,10.46
6,24900,28.48,9.59
6,24925,30.67,9.59
6,24950,32.87,9.6
6,24975,35.07,9.57
6,25000,37.27,8.7
6,25025,39.46,8.7
6,25050,41.66,8.7
6,25075,43.86,8.7
6,25100,46.05,8.71
6,25125,48.25,7.79
6,25150,50.45,7.79
6,25175,52.65,7.8
6,25200,54.84,7.8
6,25225,57.04,7.8
6,25250,59.24,7.82
6,25275,61.44,6.91
6,25300,63.63,7.82
6,25325,65.83,7.79
6,25350,68.03,9.59
6,25375,70.22,9.0
6,25400,72.42,8.09
6,25425,74.62,8.09
6,25450,76.82,8.09
6,25475,79.01,7.2
6,25500,81.21,7.22
6,25525,83.41,7.2
6,25550,85.61,8.09
6,25575,87.8,9.88
6,25600,90.0,9.28
6,25625,92.2,9.3
6,25650,94.39,8.4
6,25675,96.59,8.4
6,25700,98.79,7.48
6,25725,100.99,7.51
6,25750,103.18,7.51
6,25775,105.38,6.62
6,25800,107.58,6.62
6,25825,109.78,6.6
6,25850,111.97,7.48
6,25875,114.17,9.3
6,25900,116.37,8.71
6,25925,118.56,8.7
6,25950,120.76,7.8
6,25975,122.96,7.8
6,26000,125.16,7.8
6,26025,127.35,6.91
6,26050,129.55,6.91
6,26075,131.75,6.91
6,26100,133.95,6.91
6,26125,136.14,6.88
6,26150,138.34,6.91
6,26175,140.54,6.81
6,26200,142.73,6.93
6,26225,144.93,8.7
6,26250,147.13,8.11
6,26275,149.33,7.2
6,26300,151.52,7.22
6,26325,153.72,7.2
6,26350,155.92,7.2
6,26375,158.12,7.2
6,26400,160.31,7.2
6,26425,162.51,7.22
6,26450,164.71,7.2
6,26475,166.9,7.2
6,26500,169.1,7.22
6,26525,171.3,7.2
6,26550,173.5,7.19
6,26575,175.69,7.2
6,26600,177.89,8.99
6,26625,180.09,8.99
6,26650,182.29,9.0
6,26675,184.48,8.97
6,26700,186.68,9.0
6,26725,188.88,8.99
