scan_index,step,angle_deg,distance_cm
6,27300,239.41,8.99
6,27325,241.61,8.99
6,27350,243.81,8.97
6,27375,246.01,8.97
6,27400,248.2,9.0
6,27425,250.4,8.99
6,27450,252.6,8.99
6,27475,254.79,8.97
6,27500,256.99,8.99
6,27525,259.19,9.9
6,27550,261.39,9.88
6,27575,263.58,9.9
6,27600,265.78,9.88
6,27625,267.98,10.77
6,27650,270.18,10.77
6,27675,272.37,7.8
6,27700,274.57,8.68
6,27725,276.77,7.79
6,27750,278.96,8.68
6,27775,281.16,7.8
6,27800,283.36,8.68
6,27825,285.56,8.7
6,27850,287.75,8.7
6,27875,289.95,8.7
6,27900,292.15,8.71
6,27925,294.35,8.68
6,27950,296.54,8.68
6,27975,298.74,9.59
6,28000,300.94,9.59
6,28025,303.13,9.59
6,28050,305.33,10.48
6,28075,307.53,10.46
6,28100,309.73,10.48
6,28125,311.92,11.37
6,28150,314.12,11.37
6,28200,318.52,9.3
6,28225,320.71,9.28
6,28250,322.91,9.26
6,28275,325.11,9.28
6,28300,327.3,9.3
6,28325,329.5,10.19
6,28350,331.7,10.17
6,28375,333.9,10.19
6,28400,336.09,10.19
6,28425,338.29,11.08
6,28450,340.49,11.06
6,28525,347.08,9.0
6,28550,349.28,8.97
6,28575,351.47,8.99
6,28600,353.67,8.99
6,28625,355.87,8.99
6,28650,358.07,8.99
7,28675,0.26,8.99
7,28700,2.46,8.99
7,28725,4.66,8.97
7,28750,6.86,8.99
7,28775,9.05,8.99
7,28800,11.25,9.88
7,28825,13.45,9.88
7,28850,15.64,9.88
7,28875,17.84,9.88
7,28900,20.04,9.88
7,28925,22.24,9.86
7,28950,24.43,9.9
7,28975,26.63,9.9
7,29000,28.83,9.88
7,29025,31.03,9.88
7,29050,33.22,9.9
7,29075,35.42,9.88
7,29100,37.62,9.88
7,29125,39.81,9.9
7,29150,42.01,9.88
7,29175,44.21,9.88
7,29200,46.41,8.99
7,29225,48.6,8.99
7,29250,50.8,8.99
7,29275,53.0,8.99
7,29300,55.2,8.99
7,29375,61.79,11.06
7,29400,63.98,11.08
7,29425,66.18,11.08
7,29450,68.38,10.17
7,29475,70.58,10.17
7,29500,72.77,10.17
7,29525,74.97,9.3
7,29550,77.17,9.28
7,29575,79.37,9.3
7,29600,81.56,9.28
7,29625,83.76,9.28
7,29650,85.96,9.28
7,29725,92.55,11.35
7,29750,94.75,10.48
7,29775,96.94,10.48
7,29800,99.14,10.46
7,29825,101.34,9.59
7,29850,103.54,9.59
7,29875,105.73,9.59
7,29900,107.93,8.7
7,29925,110.13,8.7
7,29950,112.32,8.71
7,29975,114.52,8.7
7,30000,116.72,8.7
7,30025,118.92,8.7
7,30050,121.11,8.7
7,30075,123.31,7.79
7,30100,125.51,7.79
7,30125,127.71,7.8
7,30175,132.1,10.77
7,30200,134.3,9.88
7,30225,136.49,9.88
7,30250,138.69,8.99
7,30275,140.89,8.99
7,30300,143.09,9.0
7,30325,145.28,9.0
7,30350,147.48,8.99
7,30375,149.68,8.99
7,30400,151.88,8.11
7,30425,154.07,8.09
7,30450,156.27,8.99
7,30475,158.47,8.99
7,30500,160.66,8.97
7,30550,165.06,11.06
7,30575,167.26,10.19
7,30600,169.45,10.19
7,30625,171.65,10.19
7,30650,173.85,9.28
7,30675,176.04,9.3
7,30700,178.24,9.28
7,30725,180.44,9.3
7,30750,182.64,8.39
7,30775,184.83,8.4
7,30800,187.03,9.3
7,30825,189.23,9.28
7,30850,191.43,8.39
7,30875,193.62,8.39
7,30900,195.82,8.4
7,30925,198.02,8.4
7,30950,200.21,8.4
7,30975,202.41,8.4
7,31000,204.61,8.39
7,31025,206.81,8.4
7,31050,209.0,8.39
7,31075,211.2,8.39
7,31100,213.4,8.4
7,31125,215.6,8.4
7,31150,217.79,8.39
7,31175,219.99,8.39
7,31200,222.19,8.4
7,31225,224.38,8.4
7,31250,226.58,9.3
7,31275,228.78,9.3
7,31300,230.98,9.28
7,31325,233.17,10.17
7,31350,235.37,10.19
7,31375,237.57,10.17
7,31400,239.77,10.15
7,31425,241.96,11.06
7,31450,244.16,11.08
7,31475,246.36,8.99
7,31500,248.55,8.99
7,31525,250.75,8.97
7,31550,252.95,8.99
7,31575,255.15,8.99
7,31600,257.34,8.99
7,31625,259.54,8.99
7,31650,261.74,8.99
7,31675,263.94,9.88
7,31700,266.13,9.86
7,31725,268.33,9.88
7,31750,270.53,10.79
7,31800,274.92,8.7
7,31825,277.12,7.79
7,31850,279.32,8.68
7,31875,281.51,7.8
7,31900,283.71,8.7
7,31925,285.91,8.68
7,31950,288.11,8.68
7,31975,290.3,8.68
7,32000,292.5,8.68
7,32025,294.7,8.68
7,32050,296.89,8.7
7,32075,299.09,9.57
7,32100,301.29,9.59
7,32125,303.49,10.46
7,32150,305.68,10.44
7,32175,307.88,10.48
7,32200,310.08,11.35
7,32225,312.28,11.37
7,32275,316.67,9.3
7,32300,318.87,9.28
7,32325,321.06,9.3
7,32350,323.26,9.26
7,32375,325.46,9.28
7,32400,327.66,10.15
7,32425,329.85,10.17
7,32450,332.05,11.06
7,32475,334.25,11.08
7,32550,340.84,8.99
7,32575,343.04,8.99
7,32600,345.23,8.99
7,32625,347.43,8.99
7,32650,349.63,8.99
7,32675,351.83,8.99
7,32700,354.02,8.99
7,32725,356.22,9.9
7,32750,358.42,9.86
