scan_index,step,angle_deg,distance_cm
6,27225,232.82,9.88
6,27250,235.02,12.86
6,27275,237.22,12.85
6,27300,239.41,11.95
6,27350,243.81,14.05
6,27375,246.01,12.25
6,27400,248.2,10.48
6,27425,250.4,9.57
6,27450,252.6,9.59
6,27475,254.79,9.59
6,27500,256.99,9.57
6,27525,259.19,12.55
6,27550,261.39,11.66
6,27575,263.58,10.77
6,27600,265.78,10.79
6,27625,267.98,10.77
6,27650,270.18,10.75
6,27725,276.77,14.03
6,27750,278.96,14.05
6,27775,281.16,14.05
6,27800,283.36,12.26
6,27825,285.56,11.35
6,27850,287.75,10.48
6,27875,289.95,10.5
6,27900,292.15,9.59
6,27925,294.35,9.59
6,27950,296.54,9.59
6,27975,298.74,9.57
6,28000,300.94,9.59
6,28025,303.13,9.59
6,28050,305.33,9.59
6,28075,307.53,9.59
6,28100,309.73,9.57
6,28125,311.92,9.57
6,28150,314.12,9.57
6,28175,316.32,9.59
6,28200,318.52,9.59
6,28225,320.71,9.59
6,28250,322.91,9.59
6,28275,325.11,9.57
6,28300,327.3,9.59
6,28325,329.5,9.57
6,28350,331.7,9.6
6,28375,333.9,9.57
6,28400,336.09,9.59
6,28425,338.29,9.59
6,28450,340.49,10.48
6,28475,342.69,10.46
6,28500,344.88,11.37
6,28525,347.08,12.26
6,28550,349.28,12.26
6,28575,351.47,13.15
6,28600,353.67,10.17
6,28625,355.87,10.19
6,28650,358.07,11.08
7,28675,0.26,11.08
7,28700,2.46,11.97
7,28725,4.66,11.95
7,28750,6.86,9.9
7,28775,9.05,9.86
7,28800,11.25,9.88
7,28825,13.45,9.88
7,28850,15.64,9.88
7,28875,17.84,9.86
7,28900,20.04,9.88
7,28925,22.24,9.88
7,28950,24.43,9.9
7,28975,26.63,9.88
7,29000,28.83,9.88
7,29025,31.03,9.9
7,29050,33.22,9.9
7,29075,35.42,9.88
7,29100,37.62,9.88
7,29125,39.81,9.86
7,29150,42.01,9.88
7,29175,44.21,11.95
7,29200,46.41,11.08
7,29225,48.6,11.08
7,29250,50.8,10.17
7,29275,53.0,10.17
7,29300,55.2,10.17
7,29325,57.39,12.26
7,29350,59.59,12.25
7,29375,61.79,11.35
7,29400,63.98,11.39
7,29425,66.18,10.48
7,29450,68.38,9.59
7,29475,70.58,9.57
7,29500,72.77,9.59
7,29525,74.97,9.57
7,29550,77.17,9.59
7,29575,79.37,8.7
7,29600,81.56,12.55
7,29625,83.76,12.55
7,29650,85.96,12.55
7,29675,88.15,11.64
7,29700,90.35,11.66
7,29725,92.55,11.66
7,29750,94.75,10.77
7,29775,96.94,10.79
7,29800,99.14,10.79
7,29825,101.34,10.79
7,29850,103.54,10.77
7,29875,105.73,10.79
7,29900,107.93,10.75
7,29925,110.13,11.66
7,29950,112.32,11.66
7,29975,114.52,11.66
7,30000,116.72,11.66
7,30025,118.92,12.54
7,30050,121.11,9.6
7,30075,123.31,9.57
7,30100,125.51,9.59
7,30125,127.71,9.57
7,30150,129.9,9.57
7,30175,132.1,10.48
7,30200,134.3,10.46
7,30225,136.49,11.35
7,30250,138.69,13.15
7,30275,140.89,14.03
7,30300,143.09,11.97
7,30325,145.28,11.97
7,30350,147.48,12.86
7,30375,149.68,9.88
7,30400,151.88,9.9
7,30425,154.07,10.77
7,30450,156.27,11.64
7,30475,158.47,11.68
7,30500,160.66,12.55
7,30525,162.86,9.59
7,30550,165.06,9.57
7,30575,167.26,9.59
7,30600,169.45,10.48
7,30625,171.65,12.26
7,30650,173.85,14.05
7,30675,176.04,11.06
7,30700,178.24,11.95
7,30725,180.44,11.95
7,30750,182.64,9.88
7,30775,184.83,10.77
7,30800,187.03,10.77
7,30825,189.23,10.77
7,30850,191.43,10.79
7,30875,193.62,11.66
7,30900,195.82,11.68
7,30925,198.02,12.55
7,30950,200.21,9.57
7,30975,202.41,9.57
7,31000,204.61,9.59
7,31025,206.81,12.55
7,31050,209.0,11.68
7,31075,211.2,11.66
7,31100,213.4,11.68
7,31125,215.6,11.64
7,31150,217.79,11.64
7,31175,219.99,11.66
7,31200,222.19,10.77
7,31225,224.38,10.77
7,31250,226.58,10.79
7,31275,228.78,10.79
7,31300,230.98,10.77
7,31325,233.17,10.77
7,31350,235.37,9.88
7,31375,237.57,9.88
7,31400,239.77,12.85
7,31425,241.96,11.97
7,31475,246.36,14.05
7,31500,248.55,12.26
7,31525,250.75,10.48
7,31550,252.95,9.57
7,31575,255.15,9.59
7,31600,257.34,9.57
7,31625,259.54,9.59
7,31650,261.74,12.55
7,31675,263.94,11.66
7,31700,266.13,11.66
7,31725,268.33,10.77
7,31750,270.53,10.77
7,31775,272.72,10.77
7,31850,279.32,14.03
7,31875,281.51,14.03
7,31900,283.71,13.15
7,31925,285.91,12.26
7,31950,288.11,11.37
7,31975,290.3,10.48
7,32000,292.5,10.48
7,32025,294.7,10.5
7,32050,296.89,9.59
7,32075,299.09,9.57
7,32100,301.29,9.59
7,32125,303.49,9.59
7,32150,305.68,9.59
7,32175,307.88,8.7
7,32200,310.08,8.68
7,32225,312.28,9.57
7,32250,314.47,9.57
7,32275,316.67,9.59
7,32300,318.87,9.57
7,32325,321.06,9.57
7,32350,323.26,9.59
7,32375,325.46,9.59
7,32400,327.66,9.59
7,32425,329.85,9.59
7,32450,332.05,9.59
7,32475,334.25,9.59
7,32500,336.45,9.57
7,32525,338.64,9.57
7,32550,340.84,9.59
7,32575,343.04,9.59
7,32600,345.23,9.59
7,32625,347.43,10.48
7,32650,349.63,11.37
7,32675,351.83,11.39
7,32700,354.02,12.26
7,32725,356.22,13.15
7,32750,358.42,10.17
